pub_date	keywords	headline	source	document_type	web_url	news_desk	section_name	snippet	lead_paragraph
2014-08-27T11:52:08Z		Missouri Governor Names New Public Safety Director	AP	article	http://www.nytimes.com/aponline/2014/08/27/us/ap-us-police-shooting-missouri.html	None	U.S.	Missouri Gov. Jay Nixon on Wednesday appointed a new state public safety director, giving his administration its only black Cabinet member nearly three weeks after the shooting of a black 18-year-old by a white police officer led to violent protests...	Missouri Gov. Jay Nixon on Wednesday appointed a new state public safety director, giving his administration its only black Cabinet member nearly three weeks after the shooting of a black 18-year-old by a white police officer led to violent protests in a St. Louis suburb.
2014-08-27T07:13:28Z		Liberia Troops Fire on Protesters as West Africa's Ebola Toll Hits 1,350	Reuters	article	http://www.nytimes.com/reuters/2014/08/27/world/africa/27reuters-health-ebola-liberia-protests.html	None	World	(This version corrects the August 20 story to make clear that it was soldiers not police who opened fire.)	(This version corrects the August 20 story to make clear that it was soldiers not police who opened fire.)
2014-08-27T00:00:00Z	Ferguson (Mo); Blacks; Police Brutality, Misconduct and Shootings; Brown, Michael (1996-2014); Racial Profiling; Local Government; Traffic and Parking Violations; Maplewood (Mo); Demonstrations, Protests and Riots	In Aftermath of Missouri Protests, Skepticism About the Prospects for Change	The New York Times	article	http://www.nytimes.com/2014/08/27/us/in-aftermath-of-missouri-protests-skepticism-about-the-prospects-for-change.html	National	U.S.	Though the shooting of Michael Brown turned a few blocks of suburban St. Louis into disputed territory, many local protesters emphasized that their grievances with the police are common throughout the area.	Though the shooting of Michael Brown turned a few blocks of suburban St. Louis into disputed territory, many local protesters emphasized that their grievances with the police are common throughout the area.
2014-08-28T17:06:39Z		Missouri Police Sued for $40 Million Over Actions in Ferguson Protests	Reuters	article	http://www.nytimes.com/reuters/2014/08/28/us/28reuters-usa-missouri-shooting.html	None	U.S.	A group of people caught up in unrest in Ferguson, Missouri, after a white officer killed a black teenager, sued local officials on Thursday, alleging civil rights violations through arrests and police assaults with rubber bullets and tear gas.	A group of people caught up in unrest in Ferguson, Missouri, after a white officer killed a black teenager, sued local officials on Thursday, alleging civil rights violations through arrests and police assaults with rubber bullets and tear gas.
2014-08-28T00:00:00Z	Ferguson (Mo); Demonstrations, Protests and Riots; Twitter; Brown, Michael (1996-2014); Police Brutality, Misconduct and Shootings; Social Media; News and News Media	Ferguson Reveals a Twitter Loop	The New York Times	article	http://www.nytimes.com/2014/08/28/fashion/ferguson-reveals-a-twitter-loop.html	Styles	Fashion & Style	Twitter ensured that the events in Ferguson, Mo., led to a debate about police violence and race in America. But it was also responsible for creating and perpetuating numerous falsehoods.	Twitter ensured that the events in Ferguson, Mo., led to a debate about police violence and race in America. But it was also responsible for creating and perpetuating numerous falsehoods.
2014-08-28T16:19:01Z		Suit Claims Police Brutality at Ferguson Protests	AP	article	http://www.nytimes.com/aponline/2014/08/28/us/ap-us-police-shooting-missouri-lawsuit.html	None	U.S.	A federal lawsuit filed Thursday alleges that police in Ferguson and St. Louis County used excessive force and falsely arrested innocent bystanders amid attempts to quell widespread unrest after the fatal shooting of 18-year-old Michael Brown.	A federal lawsuit filed Thursday alleges that police in Ferguson and St. Louis County used excessive force and falsely arrested innocent bystanders amid attempts to quell widespread unrest after the fatal shooting of 18-year-old Michael Brown.
2014-08-28T00:00:00Z	Missouri; Nixon, Jay; Appointments and Executive Changes; Blacks; Isom, Daniel II; Ferguson (Mo); Police Brutality, Misconduct and Shootings; Brown, Michael (1996-2014)	Black Ex-Police Chief Picked for Top Enforcement Post in Missouri	The New York Times	article	http://www.nytimes.com/2014/08/28/us/black-ex-police-chief-picked-for-top-enforcement-post-in-missouri.html	National	U.S.	Gov. Jay Nixon nominated a former St. Louis police chief as the state’s top law enforcement official — and the only African-American in his cabinet — in the wake of racially charged unrest in Ferguson.	Gov. Jay Nixon nominated a former St. Louis police chief as the state’s top law enforcement official — and the only African-American in his cabinet — in the wake of racially charged unrest in Ferguson.
2014-08-29T09:53:36Z		Family Sues Georgia Police After Death in Custody	AP	article	http://www.nytimes.com/aponline/2014/08/29/us/ap-us-police-custody-death-lawsuit.html	None	U.S.	The family of a man who died after Atlanta-area police used stun guns on him has filed a wrongful death lawsuit against the former officers and the city, the family's lawyer said.	The family of a man who died after Atlanta-area police used stun guns on him has filed a wrongful death lawsuit against the former officers and the city, the family's lawyer said.
2014-08-29T10:40:00Z		Medical Charity MSF Wants U.N. to Take Lead on Ebola Epidemic	Reuters	article	http://www.nytimes.com/reuters/2014/08/29/world/africa/29reuters-health-ebola-msf.html	None	World	The U.N. Security Council must lead efforts to stop the Ebola epidemic in West Africa, a senior official from Medecins Sans Frontieres (MSF) said on Friday, warning the current response risked aggravating the crisis.  	The U.N. Security Council must lead efforts to stop the Ebola epidemic in West Africa, a senior official from Medecins Sans Frontieres (MSF) said on Friday, warning the current response risked aggravating the crisis.  
2014-08-30T16:42:56Z		Pakistani police fire on protesters	Reuters	multimedia	http://www.nytimes.com/video/multimedia/100000003083925/pakistani-police-fire-on-protesters.html	Multimedia/Photos	Multimedia/Photos	Several people, including policemen, are injured as Pakistani police fire tear gas after thousands try to march on Prime Minister Sharif's house to force to quit. Rough Cut (no reporter narration).	Several people, including policemen, are injured as Pakistani police fire tear gas after thousands try to march on Prime Minister Sharif's house to force to quit. Rough Cut (no reporter narration).
2014-08-30T13:42:49Z		Pakistan Protesters March on PM's Residence	AP	article	http://www.nytimes.com/aponline/2014/08/30/world/asia/ap-as-pakistan.html	None	World	Hundreds of people were injured as Pakistani police battled throngs of protesters demanding the resignation of Prime Minister Nawaz Sharif with tear gas, batons and rubber bullets outside the prime minister's official residence and the adjacent...	Hundreds of people were injured as Pakistani police battled throngs of protesters demanding the resignation of Prime Minister Nawaz Sharif with tear gas, batons and rubber bullets outside the prime minister's official residence and the adjacent parliament building.
2014-08-30T14:43:23Z		Pressure Mounts on Pakistan Leader to Quit as Protests Continue	Reuters	article	http://www.nytimes.com/reuters/2014/08/30/world/asia/30reuters-pakistan-crisis.html	None	World	Thousands of protesters massed outside the residence of Pakistani Prime Minister Nawaz Sharif on Saturday to demand he step down, after efforts to find a negotiated solution to the country's political crisis failed.	Thousands of protesters massed outside the residence of Pakistani Prime Minister Nawaz Sharif on Saturday to demand he step down, after efforts to find a negotiated solution to the country's political crisis failed.
2014-08-30T13:05:56Z		Celebration in Liberia Slum as Ebola Quarantine Lifted	Reuters	article	http://www.nytimes.com/reuters/2014/08/30/world/africa/30reuters-health-ebola.html	None	World	Crowds sang and danced in the streets of a seaside neighborhood in Liberia on Saturday as the government lifted quarantine measures designed to contain the spread of the deadly Ebola virus.	Crowds sang and danced in the streets of a seaside neighborhood in Liberia on Saturday as the government lifted quarantine measures designed to contain the spread of the deadly Ebola virus.
2014-08-30T10:37:32Z		Ferguson Slowly Starting to Make Comeback	AP	article	http://www.nytimes.com/aponline/2014/08/30/us/ap-us-police-shooting-missouri-rebound.html	None	U.S.	The unmistakable signs of healing are beginning to dot Ferguson, even the small area of this St. Louis-area suburb that was the center of attention for three weeks. But those in the community know they've got a long way to go.	The unmistakable signs of healing are beginning to dot Ferguson, even the small area of this St. Louis-area suburb that was the center of attention for three weeks. But those in the community know they've got a long way to go.
2014-08-30T02:10:15Z		China and Hong Kong Poised for Showdown Over Democracy	Reuters	article	http://www.nytimes.com/reuters/2014/08/30/world/asia/30reuters-china-hongkong.html	None	World	Hong Kong is poised for a showdown with China when the Chinese parliament meets later on Sunday, with the largely rubber-stamp body likely to snuff out hopes for a democratic breakthrough in the regional financial hub at elections due in 2017.	Hong Kong is poised for a showdown with China when the Chinese parliament meets later on Sunday, with the largely rubber-stamp body likely to snuff out hopes for a democratic breakthrough in the regional financial hub at elections due in 2017.
2014-08-31T00:00:00Z	Pakistan; Demonstrations, Protests and Riots; Sharif, Nawaz	Pakistani Opposition Clashes With the Police 	The New York Times	article	http://www.nytimes.com/2014/08/31/world/asia/pakistan.html	Foreign	World	Prime Minister Nawaz Sharif said Saturday that he would not resign and called the demands to do so by his opponents &#8220;unacceptable&#8221; and &#8220;unconstitutional.&#8221;	Prime Minister Nawaz Sharif said Saturday that he would not resign and called the demands to do so by his opponents &#8220;unacceptable&#8221; and &#8220;unconstitutional.&#8221;
